user_id,keyword_name,rating,user_id,페이지1 방문,페이지2 방문,페이지3 방문,누적방문수,누적클릭수,누적체류시간,누적뷰티키워드검색,누적IT키워드검색,when
360,Father of the Bride Part II (1995),1,360,0,0,1,14,26,46,14,11,2021-11-15 16:14
360,Heat (1995),1,360,1,0,0,25,32,41,12,15,2021-11-15 16:14
360,Sabrina (1995),1,360,1,0,0,28,25,71,13,19,2021-11-15 16:14
360,Tom and Huck (1995),1,360,0,1,0,16,17,46,10,11,2021-11-15 18:24
360,Sudden Death (1995),1,360,0,0,1,28,33,70,13,16,2021-11-15 18:24
360,GoldenEye (1995),1,360,0,0,1,19,54,76,16,17,2021-11-15 18:24
360,"American President, The (1995)",1,360,1,0,0,29,43,56,12,17,2021-11-15 18:24
360,Dracula: Dead and Loving It (1995),1,360,1,0,0,28,10,89,20,19,2021-11-15 18:24
360,Balto (1995),1,360,1,0,0,17,72,75,14,14,2021-11-15 18:24
360,Nixon (1995),1,360,0,1,0,13,18,80,20,12,2021-11-15 18:24
360,Cutthroat Island (1995),1,360,0,1,0,25,68,55,20,17,2021-11-15 18:24
360,Casino (1995),1,360,0,1,0,26,73,59,13,12,2021-11-15 18:24
360,Sense and Sensibility (1995),1,360,1,0,0,11,48,40,13,13,2021-11-15 18:24
360,Four Rooms (1995),1,360,1,0,0,21,71,43,18,12,2021-11-15 18:24
360,Ace Ventura: When Nature Calls (1995),1,360,0,0,1,19,66,87,12,10,2021-11-15 18:24
360,Money Train (1995),1,360,1,0,0,29,67,62,14,19,2021-11-15 18:24
360,Get Shorty (1995),1,360,0,1,0,28,34,72,17,18,2021-11-15 18:24
360,Copycat (1995),1,360,1,0,0,19,53,43,14,17,2021-11-15 18:24
360,Assassins (1995),1,360,0,1,0,21,43,71,13,13,2021-11-15 18:24
360,Powder (1995),1,360,1,0,0,20,70,61,19,17,2021-11-15 18:24
360,Leaving Las Vegas (1995),1,360,0,1,0,26,24,55,19,16,2021-11-15 18:24
360,Othello (1995),1,360,0,1,0,23,62,82,15,14,2021-11-15 18:24
360,Now and Then (1995),1,360,0,1,0,17,67,78,18,16,2021-11-15 18:24
360,Persuasion (1995),1,360,1,0,0,21,17,67,13,10,2021-11-15 18:24
360,"City of Lost Children, The (Cit챕 des enfants perdus, La) (1995)",1,360,1,0,0,14,50,44,18,14,2021-11-15 18:24
360,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1,360,1,0,0,25,51,81,18,16,2021-11-15 18:24
360,Dangerous Minds (1995),1,360,1,0,0,22,79,67,17,14,2021-11-15 18:24
360,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1,360,0,0,1,24,71,79,20,15,2021-11-15 18:24
360,Babe (1995),1,360,1,0,0,11,30,52,16,15,2021-11-15 18:24
360,Dead Man Walking (1995),1,360,1,0,0,22,65,57,18,12,2021-11-15 18:24
360,It Takes Two (1995),1,360,1,0,0,25,65,73,15,19,2021-11-15 18:24
360,Clueless (1995),1,360,0,1,0,10,69,70,17,10,2021-11-15 18:24
360,"Cry, the Beloved Country (1995)",1,360,1,0,0,21,18,82,19,14,2021-11-15 18:24
360,Richard III (1995),1,360,0,0,1,21,54,84,11,11,2021-11-15 18:24
360,Dead Presidents (1995),1,360,0,1,0,29,29,57,15,20,2021-11-15 18:24
360,Restoration (1995),1,360,1,0,0,23,57,90,19,12,2021-11-15 18:24
360,Mortal Kombat (1995),1,360,1,0,0,23,41,43,12,13,2021-11-15 18:24
360,To Die For (1995),1,360,0,0,1,30,47,90,11,12,2021-11-15 18:24
360,How to Make an American Quilt (1995),1,360,0,1,0,10,16,67,13,16,2021-11-15 18:24
360,Seven (a.k.a. Se7en) (1995),1,360,1,0,0,25,42,84,13,11,2021-11-15 18:24
360,Pocahontas (1995),1,360,0,1,0,14,43,77,20,17,2021-11-15 18:24
360,When Night Is Falling (1995),1,360,0,0,1,11,33,51,19,13,2021-11-15 18:24
360,"Usual Suspects, The (1995)",1,360,0,0,1,16,51,73,16,20,2021-11-15 18:24
360,Mighty Aphrodite (1995),1,360,0,1,0,19,59,75,20,11,2021-11-15 18:24
361,Lamerica (1994),1,361,0,1,0,30,63,56,17,12,2021-11-15 16:14
361,"Big Green, The (1995)",1,361,1,0,0,18,58,42,18,16,2021-11-15 16:14
361,Georgia (1995),1,361,1,0,0,22,32,63,17,14,2021-11-15 16:14
361,Home for the Holidays (1995),1,361,0,1,0,21,72,83,15,13,2021-11-15 16:14
361,"Postman, The (Postino, Il) (1994)",1,361,0,1,0,24,35,42,11,17,2021-11-15 16:14
361,"Indian in the Cupboard, The (1995)",1,361,0,0,1,14,60,58,13,16,2021-11-15 16:14
361,Eye for an Eye (1996),1,361,0,0,1,24,11,51,14,14,2021-11-15 16:14
361,Mr. Holland's Opus (1995),1,361,1,0,0,19,38,63,19,12,2021-11-15 16:14
361,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),1,361,0,0,1,27,70,70,17,19,2021-11-15 16:14
361,Two if by Sea (1996),1,361,0,0,1,20,72,66,20,16,2021-11-15 16:14
361,Bio-Dome (1996),1,361,0,0,1,18,42,81,18,15,2021-11-15 16:14
361,Lawnmower Man 2: Beyond Cyberspace (1996),1,361,1,0,0,18,50,88,20,18,2021-11-15 16:14
361,French Twist (Gazon maudit) (1995),1,361,1,0,0,15,17,86,16,20,2021-11-15 16:14
361,Friday (1995),1,361,1,0,0,24,50,59,14,19,2021-11-15 16:14
361,From Dusk Till Dawn (1996),1,361,0,1,0,22,20,78,16,14,2021-11-15 16:14
361,Fair Game (1995),1,361,1,0,0,12,79,46,20,11,2021-11-15 16:14
361,Kicking and Screaming (1995),1,361,0,0,1,10,34,48,11,18,2021-11-15 16:14
361,"Mis챕rables, Les (1995)",1,361,0,0,1,19,15,77,11,13,2021-11-15 16:14
361,Bed of Roses (1996),1,361,0,1,0,16,63,85,20,14,2021-11-15 16:14
361,Big Bully (1996),1,361,1,0,0,12,24,45,18,15,2021-11-15 16:14
361,Screamers (1995),1,361,0,0,1,14,43,61,11,10,2021-11-15 16:14
361,Nico Icon (1995),1,361,0,0,1,27,68,66,17,19,2021-11-15 16:14
361,"Crossing Guard, The (1995)",1,361,1,0,0,25,47,44,12,15,2021-11-15 16:14
361,"Juror, The (1996)",1,361,0,0,1,26,23,49,19,17,2021-11-15 16:14
361,"White Balloon, The (Badkonake sefid) (1995)",1,361,0,0,1,28,46,83,13,10,2021-11-15 16:14
361,Things to Do in Denver When You're Dead (1995),1,361,1,0,0,29,37,40,17,15,2021-11-15 16:14
361,Antonia's Line (Antonia) (1995),1,361,0,1,0,21,45,81,11,17,2021-11-15 16:14
361,Once Upon a Time... When We Were Colored (1995),1,361,0,0,1,19,59,65,19,20,2021-11-15 16:14
361,Angels and Insects (1995),1,361,1,0,0,10,68,58,18,14,2021-11-15 16:14
361,White Squall (1996),1,361,0,0,1,25,70,84,17,18,2021-11-15 16:14
361,Dunston Checks In (1996),1,361,0,0,1,28,68,49,12,19,2021-11-15 18:24
361,Black Sheep (1996),1,361,1,0,0,11,61,59,17,10,2021-11-15 18:24
361,Nick of Time (1995),1,361,0,0,1,28,77,44,15,18,2021-11-15 18:24
361,Mary Reilly (1996),1,361,1,0,0,16,56,53,13,12,2021-11-15 18:24
361,Vampire in Brooklyn (1995),1,361,1,0,0,16,22,79,20,10,2021-11-15 18:24
361,Beautiful Girls (1996),1,361,0,1,0,18,47,61,19,14,2021-11-15 18:24
361,Broken Arrow (1996),1,361,1,0,0,10,56,43,12,15,2021-11-15 18:24
361,In the Bleak Midwinter (1995),1,361,1,0,0,30,65,79,15,13,2021-11-15 18:24
361,"Hate (Haine, La) (1995)",1,361,1,0,0,19,25,74,15,19,2021-11-15 18:24
361,Heidi Fleiss: Hollywood Madam (1995),1,361,0,1,0,23,13,43,10,10,2021-11-15 18:24
361,City Hall (1996),1,361,1,0,0,29,33,56,16,16,2021-11-15 18:24
361,Bottle Rocket (1996),1,361,1,0,0,23,56,66,18,11,2021-11-15 18:24
361,Mr. Wrong (1996),1,361,0,1,0,22,67,86,18,15,2021-11-15 18:24
361,Unforgettable (1996),1,361,1,0,0,15,25,81,13,17,2021-11-15 18:24
361,Happy Gilmore (1996),1,361,0,0,1,15,28,89,10,19,2021-11-15 18:24
361,"Bridges of Madison County, The (1995)",1,361,1,0,0,21,63,68,10,16,2021-11-15 18:24
361,Nobody Loves Me (Keiner liebt mich) (1994),1,361,1,0,0,23,55,78,20,10,2021-11-15 18:24
361,Muppet Treasure Island (1996),1,361,1,0,0,10,75,67,18,20,2021-11-15 18:24
361,Catwalk (1996),1,361,0,1,0,23,78,52,16,14,2021-11-15 18:24
361,Braveheart (1995),1,361,1,0,0,17,63,84,16,15,2021-11-15 18:24
361,Taxi Driver (1976),1,361,1,0,0,12,65,83,20,12,2021-11-15 18:24
361,Rumble in the Bronx (Hont faan kui) (1995),1,361,1,0,0,26,79,63,15,11,2021-11-15 18:24
361,Before and After (1996),1,361,1,0,0,20,27,77,10,13,2021-11-15 18:24
361,Anne Frank Remembered (1995),1,361,1,0,0,16,19,79,10,17,2021-11-15 18:24
361,"Young Poisoner's Handbook, The (1995)",1,361,1,0,0,26,75,88,10,19,2021-11-15 18:24
361,If Lucy Fell (1996),1,361,1,0,0,30,44,63,14,12,2021-11-15 18:24
361,"Steal Big, Steal Little (1995)",1,361,1,0,0,16,45,57,15,20,2021-11-15 18:24
361,"Boys of St. Vincent, The (1992)",1,361,1,0,0,28,10,48,15,18,2021-11-15 18:24
361,Boomerang (1992),1,361,1,0,0,13,52,74,11,11,2021-11-15 18:24
361,Chungking Express (Chung Hing sam lam) (1994),1,361,1,0,0,25,74,58,19,13,2021-11-15 18:24
361,Flirting With Disaster (1996),1,361,1,0,0,17,32,63,11,15,2021-11-15 18:24
361,"NeverEnding Story III, The (1994)",1,361,1,0,0,18,11,60,20,12,2021-11-15 18:24
361,Jupiter's Wife (1994),1,361,0,1,0,11,80,59,14,18,2021-11-15 18:24
361,Pie in the Sky (1996),1,361,0,1,0,23,49,47,12,13,2021-11-15 18:24
361,Jade (1995),1,361,0,0,1,25,22,67,12,15,2021-11-15 18:24
361,Down Periscope (1996),1,361,0,1,0,28,48,46,20,16,2021-11-15 18:24
361,Man of the Year (1995),1,361,0,1,0,28,67,53,15,15,2021-11-15 18:24
361,Up Close and Personal (1996),1,361,1,0,0,19,16,57,14,15,2021-11-15 18:24
361,"Birdcage, The (1996)",1,361,1,0,0,22,36,82,18,19,2021-11-15 18:24
361,"Brothers McMullen, The (1995)",1,361,0,1,0,24,42,81,16,16,2021-11-15 18:24
361,Bad Boys (1995),1,361,1,0,0,13,33,79,10,12,2021-11-15 18:24
362,"Amazing Panda Adventure, The (1995)",1,362,0,0,1,17,52,75,12,14,2021-11-15 16:14
362,"Basketball Diaries, The (1995)",1,362,0,0,1,20,17,82,16,11,2021-11-15 16:14
362,"Awfully Big Adventure, An (1995)",1,362,1,0,0,20,76,90,17,10,2021-11-15 16:15
362,Amateur (1994),1,362,0,0,1,25,48,52,20,13,2021-11-15 16:15
362,Apollo 13 (1995),1,362,1,0,0,20,13,75,11,12,2021-11-15 16:15
362,Rob Roy (1995),1,362,0,1,0,13,48,46,13,14,2021-11-15 16:15
362,"Addiction, The (1995)",1,362,0,0,1,20,14,62,10,12,2021-11-15 16:15
362,Batman Forever (1995),1,362,1,0,0,23,76,72,19,18,2021-11-15 16:15
362,Beauty of the Day (Belle de jour) (1967),1,362,1,0,0,16,42,78,11,13,2021-11-15 16:15
362,Beyond Rangoon (1995),1,362,1,0,0,11,18,55,15,12,2021-11-15 16:15
362,Blue in the Face (1995),1,362,0,0,1,20,33,88,17,14,2021-11-15 16:15
362,Canadian Bacon (1995),1,362,1,0,0,11,33,54,11,15,2021-11-15 16:15
362,Casper (1995),1,362,1,0,0,17,29,83,12,12,2021-11-15 16:15
362,Clockers (1995),1,362,1,0,0,15,12,69,18,17,2021-11-15 16:15
362,Congo (1995),1,362,0,1,0,28,15,76,13,12,2021-11-15 16:15
362,Crimson Tide (1995),1,362,1,0,0,19,45,49,12,15,2021-11-15 16:15
362,Crumb (1994),1,362,1,0,0,21,64,72,11,13,2021-11-15 16:15
362,Desperado (1995),1,362,0,0,1,13,16,79,14,17,2021-11-15 16:15
362,Devil in a Blue Dress (1995),1,362,1,0,0,20,80,53,15,14,2021-11-15 16:15
362,Die Hard: With a Vengeance (1995),1,362,1,0,0,27,60,88,10,18,2021-11-15 16:15
362,"Doom Generation, The (1995)",1,362,1,0,0,22,45,52,14,15,2021-11-15 16:15
362,First Knight (1995),1,362,0,0,1,18,41,53,11,11,2021-11-15 16:15
362,Free Willy 2: The Adventure Home (1995),1,362,1,0,0,18,35,50,13,13,2021-11-15 16:15
362,Hackers (1995),1,362,1,0,0,24,51,41,10,10,2021-11-15 16:15
362,Jeffrey (1995),1,362,1,0,0,30,14,67,17,14,2021-11-15 16:15
362,Johnny Mnemonic (1995),1,362,0,1,0,20,18,43,17,19,2021-11-15 16:15
362,Judge Dredd (1995),1,362,0,0,1,10,79,68,19,18,2021-11-15 16:15
362,Jury Duty (1995),1,362,1,0,0,17,71,44,10,12,2021-11-15 16:15
362,Kids (1995),1,362,1,0,0,21,37,76,10,10,2021-11-15 16:15
362,Living in Oblivion (1995),1,362,1,0,0,29,70,54,11,13,2021-11-15 16:15
362,Lord of Illusions (1995),1,362,0,0,1,16,45,70,15,11,2021-11-15 18:24
362,Love & Human Remains (1993),1,362,0,1,0,21,77,60,18,10,2021-11-15 18:25
362,Mad Love (1995),1,362,0,1,0,28,19,79,11,10,2021-11-15 18:25
362,Mallrats (1995),1,362,0,0,1,19,21,61,10,18,2021-11-15 18:25
362,Mighty Morphin Power Rangers: The Movie (1995),1,362,1,0,0,28,63,82,18,16,2021-11-15 18:25
362,Mute Witness (1994),1,362,1,0,0,18,45,72,12,14,2021-11-15 18:25
362,Nadja (1994),1,362,0,0,1,10,50,62,20,19,2021-11-15 18:25
362,"Net, The (1995)",1,362,1,0,0,30,62,42,17,18,2021-11-15 18:25
362,Nine Months (1995),1,362,1,0,0,12,22,74,18,15,2021-11-15 18:25
362,Party Girl (1995),1,362,1,0,0,29,49,53,10,12,2021-11-15 18:25
362,"Prophecy, The (1995)",1,362,0,1,0,20,30,84,12,11,2021-11-15 18:25
362,Reckless (1995),1,362,1,0,0,14,37,66,18,12,2021-11-15 18:25
362,Safe (1995),1,362,1,0,0,20,55,68,20,12,2021-11-15 18:25
362,"Scarlet Letter, The (1995)",1,362,1,0,0,21,78,64,19,20,2021-11-15 18:25
362,Showgirls (1995),1,362,0,1,0,22,78,45,15,18,2021-11-15 18:25
362,Smoke (1995),1,362,1,0,0,11,28,44,13,13,2021-11-15 18:25
362,Something to Talk About (1995),1,362,0,1,0,16,45,58,14,12,2021-11-15 18:25
362,Species (1995),1,362,0,1,0,15,45,55,16,19,2021-11-15 18:25
362,Strange Days (1995),1,362,1,0,0,17,67,72,12,12,2021-11-15 18:25
362,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",1,362,0,0,1,11,35,63,20,18,2021-11-15 18:25
362,Three Wishes (1995),1,362,1,0,0,19,67,66,19,18,2021-11-15 18:25
362,Total Eclipse (1995),1,362,0,1,0,25,62,81,11,10,2021-11-15 18:25
362,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1,362,1,0,0,26,32,62,11,10,2021-11-15 18:25
362,Under Siege 2: Dark Territory (1995),1,362,0,0,1,18,54,42,20,20,2021-11-15 18:25
362,Unstrung Heroes (1995),1,362,0,1,0,26,56,83,17,10,2021-11-15 18:25
362,Unzipped (1995),1,362,1,0,0,24,36,58,13,10,2021-11-15 18:25
362,"Walk in the Clouds, A (1995)",1,362,1,0,0,28,59,74,17,11,2021-11-15 18:25
362,Waterworld (1995),1,362,1,0,0,30,55,76,14,18,2021-11-15 18:25
362,White Man's Burden (1995),1,362,0,1,0,29,63,40,19,16,2021-11-15 18:25
362,Wild Bill (1995),1,362,0,0,1,25,75,83,11,16,2021-11-15 18:25
362,"Browning Version, The (1994)",1,362,0,1,0,22,16,47,13,17,2021-11-15 18:25
362,Bushwhacked (1995),1,362,1,0,0,24,49,83,19,19,2021-11-15 18:25
362,Burnt by the Sun (Utomlyonnye solntsem) (1994),1,362,1,0,0,28,28,56,10,18,2021-11-15 18:25
362,Before the Rain (Pred dozhdot) (1994),1,362,1,0,0,14,74,82,20,10,2021-11-15 18:25
362,Before Sunrise (1995),1,362,1,0,0,15,54,52,11,10,2021-11-15 18:25
362,Billy Madison (1995),1,362,1,0,0,13,11,57,14,12,2021-11-15 18:25
362,"Babysitter, The (1995)",1,362,1,0,0,12,76,76,15,16,2021-11-15 18:25
362,Boys on the Side (1995),1,362,0,0,1,10,45,45,11,11,2021-11-15 18:25
362,"Cure, The (1995)",1,362,0,1,0,16,54,82,16,10,2021-11-15 18:25
362,Castle Freak (1995),1,362,1,0,0,10,67,79,18,18,2021-11-15 18:25
362,Circle of Friends (1995),1,362,0,1,0,11,14,65,14,20,2021-11-15 18:25
362,Clerks (1994),1,362,1,0,0,18,68,79,14,16,2021-11-15 18:25
362,Don Juan DeMarco (1995),1,362,0,0,1,26,31,62,15,19,2021-11-15 18:25
362,Disclosure (1994),1,362,0,0,1,20,22,71,13,11,2021-11-15 18:25
362,Drop Zone (1994),1,362,1,0,0,24,21,46,10,11,2021-11-15 18:25
362,Destiny Turns on the Radio (1995),1,362,1,0,0,24,39,75,11,13,2021-11-15 18:25
362,Death and the Maiden (1994),1,362,0,0,1,19,39,50,16,10,2021-11-15 18:25
362,Dolores Claiborne (1995),1,362,0,0,1,11,77,73,16,14,2021-11-15 18:25
363,Dumb & Dumber (Dumb and Dumber) (1994),1,363,1,0,0,15,46,89,10,20,2021-11-15 16:15
363,Eat Drink Man Woman (Yin shi nan nu) (1994),1,363,1,0,0,15,34,45,16,14,2021-11-15 16:15
363,Exotica (1994),1,363,1,0,0,19,20,70,12,19,2021-11-15 16:15
363,Exit to Eden (1994),1,363,1,0,0,26,65,83,18,13,2021-11-15 16:15
363,Ed Wood (1994),1,363,1,0,0,18,19,57,11,16,2021-11-15 16:15
363,French Kiss (1995),1,363,1,0,0,20,53,56,13,18,2021-11-15 16:15
363,Forget Paris (1995),1,363,1,0,0,22,68,78,13,15,2021-11-15 16:15
363,Far From Home: The Adventures of Yellow Dog (1995),1,363,0,0,1,24,59,80,20,19,2021-11-15 16:15
363,"Goofy Movie, A (1995)",1,363,0,0,1,30,37,74,15,12,2021-11-15 16:15
363,Hideaway (1995),1,363,1,0,0,11,56,72,12,16,2021-11-15 16:15
363,Fluke (1995),1,363,0,1,0,16,17,59,16,20,2021-11-15 16:15
363,Farinelli: il castrato (1994),1,363,1,0,0,25,14,76,16,14,2021-11-15 16:15
363,Gordy (1995),1,363,0,1,0,21,14,49,17,16,2021-11-15 16:15
363,Hoop Dreams (1994),1,363,1,0,0,15,74,62,17,19,2021-11-15 16:15
363,Heavenly Creatures (1994),1,363,1,0,0,21,35,64,10,16,2021-11-15 16:15
363,Houseguest (1994),1,363,0,1,0,10,55,42,11,17,2021-11-15 16:15
363,Immortal Beloved (1994),1,363,0,1,0,16,24,74,11,18,2021-11-15 16:15
363,Heavyweights (Heavy Weights) (1995),1,363,1,0,0,20,65,74,12,15,2021-11-15 16:15
363,"Hunted, The (1995)",1,363,0,0,1,10,67,51,18,15,2021-11-15 16:15
363,I.Q. (1994),1,363,1,0,0,28,43,42,17,16,2021-11-15 16:15
363,Interview with the Vampire: The Vampire Chronicles (1994),1,363,0,0,1,28,75,49,18,14,2021-11-15 16:15
363,Jefferson in Paris (1995),1,363,0,1,0,24,19,49,17,13,2021-11-15 16:15
363,"Jerky Boys, The (1995)",1,363,1,0,0,25,67,87,10,10,2021-11-15 16:15
363,Junior (1994),1,363,0,0,1,30,80,76,18,12,2021-11-15 16:15
363,Just Cause (1995),1,363,1,0,0,10,32,74,18,12,2021-11-15 16:15
363,"Kid in King Arthur's Court, A (1995)",1,363,1,0,0,25,15,84,20,11,2021-11-15 16:15
363,Kiss of Death (1995),1,363,0,1,0,26,65,81,18,16,2021-11-15 16:15
363,Star Wars: Episode IV - A New Hope (1977),1,363,1,0,0,21,26,48,13,17,2021-11-15 16:15
363,Little Women (1994),1,363,1,0,0,12,25,43,11,15,2021-11-15 16:15
363,"Little Princess, A (1995)",1,363,1,0,0,14,36,84,11,13,2021-11-15 16:15
363,Ladybird Ladybird (1994),1,363,1,0,0,14,56,42,10,10,2021-11-15 18:25
363,Like Water for Chocolate (Como agua para chocolate) (1992),1,363,1,0,0,14,46,53,10,16,2021-11-15 18:25
363,Legends of the Fall (1994),1,363,1,0,0,28,45,50,18,20,2021-11-15 18:25
363,Major Payne (1995),1,363,1,0,0,19,10,55,12,15,2021-11-15 18:25
363,My Crazy Life (Mi vida loca) (1993),1,363,0,0,1,15,79,70,11,19,2021-11-15 18:25
363,Love Affair (1994),1,363,1,0,0,14,29,52,18,11,2021-11-15 18:25
363,Losing Isaiah (1995),1,363,0,1,0,12,64,82,10,19,2021-11-15 18:25
363,"Madness of King George, The (1994)",1,363,0,0,1,12,37,61,10,10,2021-11-15 18:25
363,Mary Shelley's Frankenstein (Frankenstein) (1994),1,363,0,1,0,17,71,42,12,19,2021-11-15 18:25
363,Man of the House (1995),1,363,1,0,0,14,42,83,18,19,2021-11-15 18:25
363,Mixed Nuts (1994),1,363,1,0,0,10,23,44,20,10,2021-11-15 18:25
363,Milk Money (1994),1,363,0,0,1,16,35,81,10,12,2021-11-15 18:25
363,Miracle on 34th Street (1994),1,363,1,0,0,14,48,69,11,19,2021-11-15 18:25
363,Miami Rhapsody (1995),1,363,1,0,0,30,79,43,14,16,2021-11-15 18:25
363,My Family (1995),1,363,0,0,1,28,25,77,17,20,2021-11-15 18:25
363,Murder in the First (1995),1,363,0,1,0,22,73,45,20,15,2021-11-15 18:25
363,Nobody's Fool (1994),1,363,0,1,0,26,40,71,20,19,2021-11-15 18:25
363,Nell (1994),1,363,0,0,1,12,34,55,19,14,2021-11-15 18:25
363,New Jersey Drive (1995),1,363,1,0,0,12,10,44,11,10,2021-11-15 18:25
363,New York Cop (Ny청 Y척ku no koppu) (1993),1,363,0,0,1,19,23,80,13,12,2021-11-15 18:25
363,Beyond Bedlam (1993),1,363,1,0,0,25,36,57,20,15,2021-11-15 18:25
363,Nina Takes a Lover (1994),1,363,1,0,0,16,45,42,15,15,2021-11-15 18:25
363,Natural Born Killers (1994),1,363,1,0,0,24,76,54,12,15,2021-11-15 18:25
363,Only You (1994),1,363,1,0,0,29,24,41,15,16,2021-11-15 18:25
363,Once Were Warriors (1994),1,363,1,0,0,24,44,61,18,15,2021-11-15 18:25
363,Poison Ivy II (1996),1,363,0,0,1,14,33,84,18,12,2021-11-15 18:25
363,Outbreak (1995),1,363,1,0,0,14,11,80,10,17,2021-11-15 18:25
363,L챕on: The Professional (a.k.a. The Professional) (L챕on) (1994),1,363,1,0,0,23,21,85,13,20,2021-11-15 18:25
363,"Perez Family, The (1995)",1,363,1,0,0,23,43,77,13,17,2021-11-15 18:26
363,"Pyromaniac's Love Story, A (1995)",1,363,1,0,0,19,41,57,14,16,2021-11-15 18:26
363,Pulp Fiction (1994),1,363,0,0,1,22,34,86,17,20,2021-11-15 18:26
363,Pushing Hands (Tui shou) (1992),1,363,1,0,0,10,58,45,10,15,2021-11-15 18:26
363,Priest (1994),1,363,0,1,0,10,37,55,13,17,2021-11-15 18:26
363,Quiz Show (1994),1,363,0,1,0,21,65,64,12,19,2021-11-15 18:26
363,Picture Bride (Bijo photo) (1994),1,363,0,1,0,20,28,79,17,16,2021-11-15 18:26
363,"Queen Margot (Reine Margot, La) (1994)",1,363,1,0,0,28,51,90,14,14,2021-11-15 18:26
363,"Quick and the Dead, The (1995)",1,363,1,0,0,25,14,46,17,10,2021-11-15 18:26
363,Roommates (1995),1,363,0,0,1,14,49,58,18,14,2021-11-15 18:26
363,Ready to Wear (Pret-A-Porter) (1994),1,363,1,0,0,14,15,66,16,15,2021-11-15 18:26
363,Three Colors: Red (Trois couleurs: Rouge) (1994),1,363,1,0,0,25,55,73,13,19,2021-11-15 18:26
363,Three Colors: Blue (Trois couleurs: Bleu) (1993),1,363,1,0,0,24,79,84,17,17,2021-11-15 18:26
364,Three Colors: White (Trzy kolory: Bialy) (1994),1,364,0,0,1,19,69,45,14,13,2021-11-15 16:16
364,Rent-a-Kid (1995),1,364,1,0,0,19,21,63,14,18,2021-11-15 16:16
364,Relative Fear (1994),1,364,0,1,0,20,51,51,20,13,2021-11-15 16:16
364,Stuart Saves His Family (1995),1,364,0,0,1,25,51,58,16,17,2021-11-15 16:16
364,"Swan Princess, The (1994)",1,364,1,0,0,10,37,86,11,20,2021-11-15 16:16
364,"Secret of Roan Inish, The (1994)",1,364,1,0,0,29,38,82,18,13,2021-11-15 16:16
364,"Specialist, The (1994)",1,364,0,0,1,15,58,60,12,16,2021-11-15 16:16
364,Stargate (1994),1,364,1,0,0,16,65,78,16,19,2021-11-15 16:16
364,"Santa Clause, The (1994)",1,364,1,0,0,14,55,48,11,11,2021-11-15 16:16
364,"Shawshank Redemption, The (1994)",1,364,0,1,0,17,60,82,17,17,2021-11-15 16:16
364,Shallow Grave (1994),1,364,1,0,0,29,68,57,11,11,2021-11-15 16:16
364,Suture (1993),1,364,1,0,0,18,17,89,13,17,2021-11-15 16:16
364,Strawberry and Chocolate (Fresa y chocolate) (1993),1,364,0,1,0,29,18,63,20,14,2021-11-15 16:16
364,Swimming with Sharks (1995),1,364,1,0,0,19,65,44,10,15,2021-11-15 16:16
364,"Sum of Us, The (1994)",1,364,1,0,0,16,50,69,19,17,2021-11-15 16:16
364,National Lampoon's Senior Trip (1995),1,364,1,0,0,21,46,88,17,20,2021-11-15 16:16
364,To Live (Huozhe) (1994),1,364,0,1,0,14,34,57,14,15,2021-11-15 16:16
364,Tank Girl (1995),1,364,0,1,0,27,20,82,14,17,2021-11-15 16:16
364,Tales from the Crypt Presents: Demon Knight (1995),1,364,1,0,0,13,47,54,15,13,2021-11-15 16:16
364,Star Trek: Generations (1994),1,364,1,0,0,22,45,81,15,14,2021-11-15 16:16
364,Tales from the Hood (1995),1,364,1,0,0,17,46,68,17,15,2021-11-15 16:16
364,Tom & Viv (1994),1,364,1,0,0,26,18,60,10,18,2021-11-15 16:16
364,Village of the Damned (1995),1,364,1,0,0,28,45,87,12,18,2021-11-15 16:16
364,Tommy Boy (1995),1,364,0,0,1,28,42,71,11,14,2021-11-15 16:16
364,Vanya on 42nd Street (1994),1,364,1,0,0,23,11,48,17,12,2021-11-15 16:16
364,Underneath (1995),1,364,0,0,1,26,33,75,17,20,2021-11-15 16:16
364,"Walking Dead, The (1995)",1,364,1,0,0,26,51,87,19,17,2021-11-15 16:16
364,What's Eating Gilbert Grape (1993),1,364,0,1,0,21,34,58,10,11,2021-11-15 16:16
364,Virtuosity (1995),1,364,0,1,0,10,53,49,19,17,2021-11-15 16:16
364,While You Were Sleeping (1995),1,364,1,0,0,30,44,81,16,13,2021-11-15 16:16
364,"War, The (1994)",1,364,0,1,0,17,40,78,11,19,2021-11-15 18:26
364,Double Happiness (1994),1,364,1,0,0,29,50,84,14,14,2021-11-15 18:26
364,Muriel's Wedding (1994),1,364,0,0,1,26,30,67,17,11,2021-11-15 18:26
364,"Baby-Sitters Club, The (1995)",1,364,1,0,0,27,67,65,13,12,2021-11-15 18:26
364,Ace Ventura: Pet Detective (1994),1,364,1,0,0,21,31,82,10,15,2021-11-15 18:26
364,"Adventures of Priscilla, Queen of the Desert, The (1994)",1,364,0,1,0,30,42,63,15,10,2021-11-15 18:26
364,Backbeat (1993),1,364,0,0,1,19,72,41,16,14,2021-11-15 18:26
